STATIONS_ID;MESS_DATUM;QN_7;SD_SO;eor
        403;2020051414;   10; 22.00;eor
        403;2020051415;   10; 15.00;eor
        403;2020051416;   10; 29.00;eor
        403;2020051417;   10; 31.00;eor
        403;2020051418;   10; 34.00;eor
        403;2020051419;   10; 46.00;eor
        403;2020051420;   10;  0.00;eor
        403;2020051503;   10;  0.00;eor
        403;2020051504;   10; 27.00;eor
        403;2020051505;   10; 60.00;eor
        403;2020051506;   10; 60.00;eor
        403;2020051507;   10; 60.00;eor
        403;2020051508;   10; 60.00;eor
        403;2020051509;   10; 60.00;eor
        403;2020051510;   10; 59.00;eor
        403;2020051511;   10; 57.00;eor
        403;2020051512;   10; 54.00;eor
        403;2020051513;   10; 55.00;eor
        403;2020051514;   10; 45.00;eor
        403;2020051515;   10; 40.00;eor
        403;2020051516;   10;  4.00;eor
        403;2020051517;   10;  0.00;eor
        403;2020051518;   10;  0.00;eor
        403;2020051519;   10;  0.00;eor
        403;2020051520;   10;  0.00;eor
        403;2020051603;   10;  0.00;eor
        403;2020051604;   10;  0.00;eor
        403;2020051605;   10; 58.00;eor
        403;2020051606;   10; 59.00;eor
        403;2020051607;   10; 57.00;eor
        403;2020051608;   10; 41.00;eor
        403;2020051609;   10; 46.00;eor
        403;2020051610;   10; 50.00;eor
        403;2020051611;   10; 34.00;eor
        403;2020051612;   10; 21.00;eor
        403;2020051613;   10; 26.00;eor
        403;2020051614;   10; 13.00;eor
        403;2020051615;   10; 16.00;eor
        403;2020051616;   10; 46.00;eor
        403;2020051617;   10; 38.00;eor
        403;2020051618;   10; 20.00;eor
        403;2020051619;   10; 10.00;eor
        403;2020051620;   10;  0.00;eor
        403;2020051703;   10;  0.00;eor
        403;2020051704;   10;  0.00;eor
        403;2020051705;   10;  0.00;eor
        403;2020051706;   10; 27.00;eor
        403;2020051707;   10; 60.00;eor
        403;2020051708;   10; 59.00;eor
        403;2020051709;   10; 59.00;eor
        403;2020051710;   10; 54.00;eor
        403;2020051711;   10; 33.00;eor
        403;2020051712;   10; 42.00;eor
        403;2020051713;   10; 55.00;eor
        403;2020051714;   10; 59.00;eor
        403;2020051715;   10; 55.00;eor
        403;2020051716;   10; 45.00;eor
        403;2020051717;   10; 49.00;eor
        403;2020051718;   10; 14.00;eor
        403;2020051719;   10; 10.00;eor
        403;2020051720;   10;  0.00;eor
        403;2020051803;   10;  0.00;eor
        403;2020051804;   10;  0.00;eor
        403;2020051805;   10;  3.00;eor
        403;2020051806;   10; 17.00;eor
        403;2020051807;   10; 60.00;eor
        403;2020051808;   10; 52.00;eor
        403;2020051809;   10; 48.00;eor
        403;2020051810;   10; 46.00;eor
        403;2020051811;   10; 19.00;eor
        403;2020051812;   10;  8.00;eor
        403;2020051813;   10; 26.00;eor
        403;2020051814;   10; 49.00;eor
        403;2020051815;   10; 35.00;eor
        403;2020051816;   10;  1.00;eor
        403;2020051817;   10; 12.00;eor
        403;2020051818;   10;  4.00;eor
        403;2020051819;   10;  0.00;eor
        403;2020051820;   10;  0.00;eor
        403;2020051903;   10;  0.00;eor
        403;2020051904;   10;  0.00;eor
        403;2020051905;   10;  0.00;eor
        403;2020051906;   10;  2.00;eor
        403;2020051907;   10; 25.00;eor
        403;2020051908;   10; 37.00;eor
        403;2020051909;   10; 19.00;eor
        403;2020051910;   10; 46.00;eor
        403;2020051911;   10;  5.00;eor
        403;2020051912;   10;  3.00;eor
        403;2020051913;   10;  8.00;eor
        403;2020051914;   10; 37.00;eor
        403;2020051915;   10;  6.00;eor
        403;2020051916;   10; 42.00;eor
        403;2020051917;   10; 17.00;eor
        403;2020051918;   10;  0.00;eor
        403;2020051919;   10;  4.00;eor
        403;2020051920;   10;  0.00;eor
        403;2020052003;   10;  0.00;eor
        403;2020052004;   10;  0.00;eor
        403;2020052005;   10;  0.00;eor
        403;2020052006;   10;  0.00;eor
        403;2020052007;   10; 25.00;eor
        403;2020052008;   10; 60.00;eor
        403;2020052009;   10; 60.00;eor
        403;2020052010;   10; 60.00;eor
        403;2020052011;   10; 60.00;eor
        403;2020052012;   10; 55.00;eor
        403;2020052013;   10; 59.00;eor
        403;2020052014;   10; 59.00;eor
        403;2020052015;   10; 60.00;eor
        403;2020052016;   10; 60.00;eor
        403;2020052017;   10; 60.00;eor
        403;2020052018;   10; 60.00;eor
        403;2020052019;   10; 60.00;eor
        403;2020052020;   10;  0.00;eor
        403;2020052103;   10;  0.00;eor
        403;2020052104;   10; 27.00;eor
        403;2020052105;   10; 60.00;eor
        403;2020052106;   10; 60.00;eor
        403;2020052107;   10; 60.00;eor
        403;2020052108;   10; 60.00;eor
        403;2020052109;   10; 60.00;eor
        403;2020052110;   10; 60.00;eor
        403;2020052111;   10; 60.00;eor
        403;2020052112;   10; 60.00;eor
        403;2020052113;   10; 60.00;eor
        403;2020052114;   10; 60.00;eor
        403;2020052115;   10; 60.00;eor
        403;2020052116;   10; 60.00;eor
        403;2020052117;   10; 55.00;eor
        403;2020052118;   10; 43.00;eor
        403;2020052119;   10; 55.00;eor
        403;2020052120;   10;  0.00;eor
        403;2020052203;   10;  0.00;eor
        403;2020052204;   10; 25.00;eor
        403;2020052205;   10; 55.00;eor
        403;2020052206;   10; 34.00;eor
        403;2020052207;   10; 58.00;eor
        403;2020052208;   10; 59.00;eor
        403;2020052209;   10; 60.00;eor
        403;2020052210;   10; 60.00;eor
        403;2020052211;   10; 47.00;eor
        403;2020052212;   10;  0.00;eor
        403;2020052213;   10; 14.00;eor
        403;2020052214;   10;  0.00;eor
        403;2020052215;   10;  0.00;eor
        403;2020052216;   10;  0.00;eor
        403;2020052217;   10;  0.00;eor
        403;2020052218;   10;  0.00;eor
        403;2020052219;   10;  0.00;eor
        403;2020052220;   10;  0.00;eor
        403;2020052303;   10;  0.00;eor
        403;2020052304;   10;  0.00;eor
        403;2020052305;   10;  0.00;eor
        403;2020052306;   10;  0.00;eor
        403;2020052307;   10;  0.00;eor
        403;2020052308;   10;  7.00;eor
        403;2020052309;   10; 19.00;eor
        403;2020052310;   10; 30.00;eor
        403;2020052311;   10;  3.00;eor
        403;2020052312;   10;  7.00;eor
        403;2020052313;   10; 21.00;eor
        403;2020052314;   10;  7.00;eor
        403;2020052315;   10;  0.00;eor
        403;2020052316;   10;  0.00;eor
        403;2020052317;   10;  0.00;eor
        403;2020052318;   10;  0.00;eor
        403;2020052319;   10; 10.00;eor
        403;2020052320;   10;  0.00;eor
        403;2020052403;   10;  0.00;eor
        403;2020052404;   10;  5.00;eor
        403;2020052405;   10; 20.00;eor
        403;2020052406;   10; 49.00;eor
        403;2020052407;   10; 57.00;eor
        403;2020052408;   10; 60.00;eor
        403;2020052409;   10; 46.00;eor
        403;2020052410;   10; 37.00;eor
        403;2020052411;   10; 27.00;eor
        403;2020052412;   10;  4.00;eor
        403;2020052413;   10;  5.00;eor
        403;2020052414;   10; 11.00;eor
        403;2020052415;   10; 55.00;eor
        403;2020052416;   10; 11.00;eor
        403;2020052417;   10; 20.00;eor
        403;2020052418;   10;  8.00;eor
        403;2020052419;   10;  0.00;eor
        403;2020052420;   10;  0.00;eor
        403;2020052503;   10;  0.00;eor
        403;2020052504;   10;  0.00;eor
        403;2020052505;   10;  3.00;eor
        403;2020052506;   10; 11.00;eor
        403;2020052507;   10; 10.00;eor
        403;2020052508;   10; 29.00;eor
        403;2020052509;   10; 10.00;eor
        403;2020052510;   10;  6.00;eor
        403;2020052511;   10;  0.00;eor
        403;2020052512;   10;  1.00;eor
        403;2020052513;   10;  0.00;eor
        403;2020052514;   10;  0.00;eor
        403;2020052515;   10;  0.00;eor
        403;2020052516;   10;  0.00;eor
        403;2020052517;   10;  3.00;eor
        403;2020052518;   10;  3.00;eor
        403;2020052519;   10;  0.00;eor
        403;2020052520;   10;  0.00;eor
        403;2020052603;   10;  0.00;eor
        403;2020052604;   10;  0.00;eor
        403;2020052605;   10; 45.00;eor
        403;2020052606;   10; 60.00;eor
        403;2020052607;   10; 60.00;eor
        403;2020052608;   10; 58.00;eor
        403;2020052609;   10; 50.00;eor
        403;2020052610;   10; 49.00;eor
        403;2020052611;   10; 49.00;eor
        403;2020052612;   10; 40.00;eor
        403;2020052613;   10; 29.00;eor
        403;2020052614;   10; 44.00;eor
        403;2020052615;   10; 54.00;eor
        403;2020052616;   10; 52.00;eor
        403;2020052617;   10; 46.00;eor
        403;2020052618;   10; 47.00;eor
        403;2020052619;   10; 59.00;eor
        403;2020052620;   10;  0.00;eor
        403;2020052703;   10;  0.00;eor
        403;2020052704;   10; 25.00;eor
        403;2020052705;   10; 59.00;eor
        403;2020052706;   10; 60.00;eor
        403;2020052707;   10; 60.00;eor
        403;2020052708;   10; 60.00;eor
        403;2020052709;   10; 60.00;eor
        403;2020052710;   10; 60.00;eor
        403;2020052711;   10; 47.00;eor
        403;2020052712;   10; 41.00;eor
        403;2020052713;   10; 34.00;eor
        403;2020052714;   10; 47.00;eor
        403;2020052715;   10; 60.00;eor
        403;2020052716;   10; 56.00;eor
        403;2020052717;   10; 54.00;eor
        403;2020052718;   10;  0.00;eor
        403;2020052719;   10;  0.00;eor
        403;2020052720;   10;  0.00;eor
        403;2020052803;   10;  0.00;eor
        403;2020052804;   10;  0.00;eor
        403;2020052805;   10;  0.00;eor
        403;2020052806;   10;  4.00;eor
        403;2020052807;   10; 60.00;eor
        403;2020052808;   10; 58.00;eor
        403;2020052809;   10; 51.00;eor
        403;2020052810;   10; 51.00;eor
        403;2020052811;   10; 22.00;eor
        403;2020052812;   10; 15.00;eor
        403;2020052813;   10; 20.00;eor
        403;2020052814;   10; 34.00;eor
        403;2020052815;   10; 19.00;eor
        403;2020052816;   10; 41.00;eor
        403;2020052817;   10; 55.00;eor
        403;2020052818;   10; 60.00;eor
        403;2020052819;   10; 60.00;eor
        403;2020052820;   10;  8.00;eor
        403;2020052903;   10;  0.00;eor
        403;2020052904;   10; 41.00;eor
        403;2020052905;   10; 60.00;eor
        403;2020052906;   10; 60.00;eor
        403;2020052907;   10; 60.00;eor
        403;2020052908;   10; 60.00;eor
        403;2020052909;   10; 60.00;eor
        403;2020052910;   10; 60.00;eor
        403;2020052911;   10; 52.00;eor
        403;2020052912;   10; 11.00;eor
        403;2020052913;   10; 42.00;eor
        403;2020052914;   10; 33.00;eor
        403;2020052915;   10;  5.00;eor
        403;2020052916;   10;  0.00;eor
        403;2020052917;   10;  0.00;eor
        403;2020052918;   10;  0.00;eor
        403;2020052919;   10; 50.00;eor
        403;2020052920;   10;  0.00;eor
        403;2020053003;   10;  0.00;eor
        403;2020053004;   10; 50.00;eor
        403;2020053005;   10; 60.00;eor
        403;2020053006;   10; 24.00;eor
        403;2020053007;   10; 52.00;eor
        403;2020053008;   10; 60.00;eor
        403;2020053009;   10; 59.00;eor
        403;2020053010;   10; 48.00;eor
        403;2020053011;   10; 26.00;eor
        403;2020053012;   10; 15.00;eor
        403;2020053013;   10;  0.00;eor
        403;2020053014;   10; 53.00;eor
        403;2020053015;   10; 60.00;eor
        403;2020053016;   10; 46.00;eor
        403;2020053017;   10; 54.00;eor
        403;2020053018;   10; 39.00;eor
        403;2020053019;   10;  1.00;eor
        403;2020053020;   10;  0.00;eor
        403;2020053103;   10;  0.00;eor
        403;2020053104;   10;  0.00;eor
        403;2020053105;   10;  0.00;eor
        403;2020053106;   10;  0.00;eor
        403;2020053107;   10;  0.00;eor
        403;2020053108;   10;  2.00;eor
        403;2020053109;   10;  3.00;eor
        403;2020053110;   10; 24.00;eor
        403;2020053111;   10; 60.00;eor
        403;2020053112;   10; 51.00;eor
        403;2020053113;   10; 60.00;eor
        403;2020053114;   10; 60.00;eor
        403;2020053115;   10; 60.00;eor
        403;2020053116;   10; 60.00;eor
        403;2020053117;   10; 60.00;eor
        403;2020053118;   10; 60.00;eor
        403;2020053119;   10; 60.00;eor
        403;2020053120;   10; 16.00;eor
        403;2020060103;   10;  0.00;eor
        403;2020060104;   10; 43.00;eor
        403;2020060105;   10; 60.00;eor
        403;2020060106;   10; 60.00;eor
        403;2020060107;   10; 60.00;eor
        403;2020060108;   10; 60.00;eor
        403;2020060109;   10; 60.00;eor
        403;2020060110;   10; 60.00;eor
        403;2020060111;   10; 60.00;eor
        403;2020060112;   10; 60.00;eor
        403;2020060113;   10; 60.00;eor
        403;2020060114;   10; 60.00;eor
        403;2020060115;   10; 60.00;eor
        403;2020060116;   10; 60.00;eor
        403;2020060117;   10; 57.00;eor
        403;2020060118;   10; 60.00;eor
        403;2020060119;   10; 60.00;eor
        403;2020060120;   10;  9.00;eor
        403;2020060203;   10;  0.00;eor
        403;2020060204;   10; 41.00;eor
        403;2020060205;   10; 60.00;eor
        403;2020060206;   10; 60.00;eor
        403;2020060207;   10; 60.00;eor
        403;2020060208;   10; 60.00;eor
        403;2020060209;   10; 60.00;eor
        403;2020060210;   10; 60.00;eor
        403;2020060211;   10; 60.00;eor
        403;2020060212;   10; 54.00;eor
        403;2020060213;   10; 43.00;eor
        403;2020060214;   10; 47.00;eor
        403;2020060215;   10; 47.00;eor
        403;2020060216;   10; 53.00;eor
        403;2020060217;   10; 60.00;eor
        403;2020060218;   10; 60.00;eor
        403;2020060219;   10; 58.00;eor
        403;2020060220;   10;  0.00;eor
        403;2020060303;   10;  0.00;eor
        403;2020060304;   10; 34.00;eor
        403;2020060305;   10; 60.00;eor
        403;2020060306;   10; 60.00;eor
        403;2020060307;   10; 60.00;eor
        403;2020060308;   10; 60.00;eor
        403;2020060309;   10; 60.00;eor
        403;2020060310;   10; 60.00;eor
        403;2020060311;   10; 60.00;eor
        403;2020060312;   10; 60.00;eor
        403;2020060313;   10; 60.00;eor
        403;2020060314;   10; 60.00;eor
        403;2020060315;   10; 60.00;eor
        403;2020060316;   10; 60.00;eor
        403;2020060317;   10; 27.00;eor
        403;2020060318;   10;  0.00;eor
        403;2020060319;   10;  0.00;eor
        403;2020060320;   10;  0.00;eor
        403;2020060403;   10;  0.00;eor
        403;2020060404;   10;  3.00;eor
        403;2020060405;   10;  0.00;eor
        403;2020060406;   10; 39.00;eor
        403;2020060407;   10; 44.00;eor
        403;2020060408;   10; 35.00;eor
        403;2020060409;   10; 46.00;eor
        403;2020060410;   10; 60.00;eor
        403;2020060411;   10; 60.00;eor
        403;2020060412;   10; 56.00;eor
        403;2020060413;   10; 19.00;eor
        403;2020060414;   10;  0.00;eor
        403;2020060415;   10;  0.00;eor
        403;2020060416;   10;  0.00;eor
        403;2020060417;   10;  0.00;eor
        403;2020060418;   10;  0.00;eor
        403;2020060419;   10;  0.00;eor
        403;2020060420;   10;  0.00;eor
        403;2020060503;   10;  0.00;eor
        403;2020060504;   10;  0.00;eor
        403;2020060505;   10;  0.00;eor
        403;2020060506;   10;  0.00;eor
        403;2020060507;   10;  0.00;eor
        403;2020060508;   10;  0.00;eor
        403;2020060509;   10;  9.00;eor
        403;2020060510;   10; 14.00;eor
        403;2020060511;   10; 23.00;eor
        403;2020060512;   10;  1.00;eor
        403;2020060513;   10;  4.00;eor
        403;2020060514;   10; 48.00;eor
        403;2020060515;   10; 33.00;eor
        403;2020060516;   10; 47.00;eor
        403;2020060517;   10; 29.00;eor
        403;2020060518;   10;  5.00;eor
        403;2020060519;   10;  0.00;eor
        403;2020060520;   10;  0.00;eor
        403;2020060603;   10;  0.00;eor
        403;2020060604;   10; 44.00;eor
        403;2020060605;   10; 58.00;eor
        403;2020060606;   10; 58.00;eor
        403;2020060607;   10; 47.00;eor
        403;2020060608;   10; 52.00;eor
        403;2020060609;   10; 54.00;eor
        403;2020060610;   10; 35.00;eor
        403;2020060611;   10; 50.00;eor
        403;2020060612;   10; 45.00;eor
        403;2020060613;   10; 30.00;eor
        403;2020060614;   10; 36.00;eor
        403;2020060615;   10; 32.00;eor
        403;2020060616;   10;  6.00;eor
        403;2020060617;   10;  0.00;eor
        403;2020060618;   10;  0.00;eor
        403;2020060619;   10; 39.00;eor
        403;2020060620;   10; 20.00;eor
        403;2020060703;   10;  0.00;eor
        403;2020060704;   10;  9.00;eor
        403;2020060705;   10;  7.00;eor
        403;2020060706;   10;  9.00;eor
        403;2020060707;   10; 10.00;eor
        403;2020060708;   10;  0.00;eor
        403;2020060709;   10;  0.00;eor
        403;2020060710;   10;  7.00;eor
        403;2020060711;   10; 42.00;eor
        403;2020060712;   10; 25.00;eor
        403;2020060713;   10;  0.00;eor
        403;2020060714;   10;  2.00;eor
        403;2020060715;   10;  0.00;eor
        403;2020060716;   10;  0.00;eor
        403;2020060717;   10;  0.00;eor
        403;2020060718;   10;  1.00;eor
        403;2020060719;   10;  0.00;eor
        403;2020060720;   10;  0.00;eor
        403;2020060803;   10;  0.00;eor
        403;2020060804;   10; 24.00;eor
        403;2020060805;   10; 60.00;eor
        403;2020060806;   10; 60.00;eor
        403;2020060807;   10; 60.00;eor
        403;2020060808;   10; 60.00;eor
        403;2020060809;   10; 58.00;eor
        403;2020060810;   10; 43.00;eor
        403;2020060811;   10; 27.00;eor
        403;2020060812;   10; 28.00;eor
        403;2020060813;   10; 30.00;eor
        403;2020060814;   10;  3.00;eor
        403;2020060815;   10; 15.00;eor
        403;2020060816;   10; 59.00;eor
        403;2020060817;   10; 36.00;eor
        403;2020060818;   10; 21.00;eor
        403;2020060819;   10; 23.00;eor
        403;2020060820;   10;  0.00;eor
        403;2020060903;   10;  0.00;eor
        403;2020060904;   10; 32.00;eor
        403;2020060905;   10; 60.00;eor
        403;2020060906;   10; 60.00;eor
        403;2020060907;   10; 60.00;eor
        403;2020060908;   10;  9.00;eor
        403;2020060909;   10; 15.00;eor
        403;2020060910;   10;  0.00;eor
        403;2020060911;   10;  0.00;eor
        403;2020060912;   10;  0.00;eor
        403;2020060913;   10;  0.00;eor
        403;2020060914;   10;  0.00;eor
        403;2020060915;   10;  0.00;eor
        403;2020060916;   10;  0.00;eor
        403;2020060917;   10;  0.00;eor
        403;2020060918;   10;  0.00;eor
        403;2020060919;   10;  0.00;eor
        403;2020060920;   10;  0.00;eor
        403;2020061003;   10;  0.00;eor
        403;2020061004;   10; 43.00;eor
        403;2020061005;   10; 26.00;eor
        403;2020061006;   10; 31.00;eor
        403;2020061007;   10; 51.00;eor
        403;2020061008;   10;  2.00;eor
        403;2020061009;   10; 23.00;eor
        403;2020061010;   10;  0.00;eor
        403;2020061011;   10; 55.00;eor
        403;2020061012;   10; 60.00;eor
        403;2020061013;   10; 36.00;eor
        403;2020061014;   10; 16.00;eor
        403;2020061015;   10;  9.00;eor
        403;2020061016;   10; 11.00;eor
        403;2020061017;   10; 55.00;eor
        403;2020061018;   10; 15.00;eor
        403;2020061019;   10;  0.00;eor
        403;2020061020;   10;  0.00;eor
        403;2020061103;   10;  0.00;eor
        403;2020061104;   10;  0.00;eor
        403;2020061105;   10;  0.00;eor
        403;2020061106;   10;  0.00;eor
        403;2020061107;   10;  0.00;eor
        403;2020061108;   10;  0.00;eor
        403;2020061109;   10;  0.00;eor
        403;2020061110;   10;  0.00;eor
        403;2020061111;   10;  0.00;eor
        403;2020061112;   10;  0.00;eor
        403;2020061113;   10;  0.00;eor
        403;2020061114;   10;  0.00;eor
        403;2020061115;   10;  0.00;eor
        403;2020061116;   10;  0.00;eor
        403;2020061117;   10; 46.00;eor
        403;2020061118;   10; 58.00;eor
        403;2020061119;   10; 25.00;eor
        403;2020061120;   10;  0.00;eor
        403;2020061203;   10;  0.00;eor
        403;2020061204;   10;  0.00;eor
        403;2020061205;   10;  0.00;eor
        403;2020061206;   10;  0.00;eor
        403;2020061207;   10;  8.00;eor
        403;2020061208;   10; 47.00;eor
        403;2020061209;   10; 60.00;eor
        403;2020061210;   10; 60.00;eor
        403;2020061211;   10; 51.00;eor
        403;2020061212;   10; 34.00;eor
        403;2020061213;   10;  7.00;eor
        403;2020061214;   10; 12.00;eor
        403;2020061215;   10;  4.00;eor
        403;2020061216;   10; 33.00;eor
        403;2020061217;   10; 34.00;eor
        403;2020061218;   10; 34.00;eor
        403;2020061219;   10; 13.00;eor
        403;2020061220;   10;  0.00;eor
        403;2020061303;   10;  0.00;eor
        403;2020061304;   10;  0.00;eor
        403;2020061305;   10;  2.00;eor
        403;2020061306;   10;  1.00;eor
        403;2020061307;   10; 11.00;eor
        403;2020061308;   10; 60.00;eor
        403;2020061309;   10; 60.00;eor
        403;2020061310;   10; 60.00;eor
        403;2020061311;   10; 58.00;eor
        403;2020061312;   10; 50.00;eor
        403;2020061313;   10;  1.00;eor
        403;2020061314;   10;  0.00;eor
        403;2020061315;   10;  0.00;eor
        403;2020061316;   10;  0.00;eor
        403;2020061317;   10;  0.00;eor
        403;2020061318;   10;  0.00;eor
        403;2020061319;   10;  0.00;eor
        403;2020061320;   10;  0.00;eor
        403;2020061403;   10;  0.00;eor
        403;2020061404;   10;  0.00;eor
        403;2020061405;   10;  0.00;eor
        403;2020061406;   10; 31.00;eor
        403;2020061407;   10;  0.00;eor
        403;2020061408;   10;  0.00;eor
        403;2020061409;   10;  0.00;eor
        403;2020061410;   10; 19.00;eor
        403;2020061411;   10;  8.00;eor
        403;2020061412;   10; 24.00;eor
        403;2020061413;   10; 54.00;eor
        403;2020061414;   10; 35.00;eor
        403;2020061415;   10; 39.00;eor
        403;2020061416;   10; 37.00;eor
        403;2020061417;   10; 43.00;eor
        403;2020061418;   10; 50.00;eor
        403;2020061419;   10; 60.00;eor
        403;2020061420;   10; 18.00;eor
        403;2020061503;   10;  0.00;eor
        403;2020061504;   10;  0.00;eor
        403;2020061505;   10; 40.00;eor
        403;2020061506;   10; 60.00;eor
        403;2020061507;   10; 60.00;eor
        403;2020061508;   10; 60.00;eor
        403;2020061509;   10; 60.00;eor
        403;2020061510;   10; 60.00;eor
        403;2020061511;   10; 56.00;eor
        403;2020061512;   10; 46.00;eor
        403;2020061513;   10; 58.00;eor
        403;2020061514;   10; 60.00;eor
        403;2020061515;   10; 60.00;eor
        403;2020061516;   10; 29.00;eor
        403;2020061517;   10; 22.00;eor
        403;2020061518;   10; 31.00;eor
        403;2020061519;   10; 32.00;eor
        403;2020061520;   10;  4.00;eor
        403;2020061603;   10;  0.00;eor
        403;2020061604;   10; 49.00;eor
        403;2020061605;   10; 60.00;eor
        403;2020061606;   10; 60.00;eor
        403;2020061607;   10; 60.00;eor
        403;2020061608;   10; 60.00;eor
        403;2020061609;   10; 60.00;eor
        403;2020061610;   10; 54.00;eor
        403;2020061611;   10; 24.00;eor
        403;2020061612;   10; 51.00;eor
        403;2020061613;   10; 51.00;eor
        403;2020061614;   10; 52.00;eor
        403;2020061615;   10; 49.00;eor
        403;2020061616;   10; 47.00;eor
        403;2020061617;   10; 45.00;eor
        403;2020061618;   10; 59.00;eor
        403;2020061619;   10; 60.00;eor
        403;2020061620;   10;  8.00;eor
        403;2020061703;   10;  0.00;eor
        403;2020061704;   10; 39.00;eor
        403;2020061705;   10; 60.00;eor
        403;2020061706;   10; 60.00;eor
        403;2020061707;   10; 60.00;eor
        403;2020061708;   10; 60.00;eor
        403;2020061709;   10; 60.00;eor
        403;2020061710;   10; 37.00;eor
        403;2020061711;   10; 44.00;eor
        403;2020061712;   10; 35.00;eor
        403;2020061713;   10; 57.00;eor
        403;2020061714;   10; 52.00;eor
        403;2020061715;   10; 52.00;eor
        403;2020061716;   10; 37.00;eor
        403;2020061717;   10; 39.00;eor
        403;2020061718;   10; 20.00;eor
        403;2020061719;   10; 23.00;eor
        403;2020061720;   10;  0.00;eor
        403;2020061803;   10;  0.00;eor
        403;2020061804;   10;  3.00;eor
        403;2020061805;   10;  0.00;eor
        403;2020061806;   10;  0.00;eor
        403;2020061807;   10;  0.00;eor
        403;2020061808;   10;  0.00;eor
        403;2020061809;   10;  0.00;eor
        403;2020061810;   10; 15.00;eor
        403;2020061811;   10; 54.00;eor
        403;2020061812;   10; 14.00;eor
        403;2020061813;   10; 37.00;eor
        403;2020061814;   10; 48.00;eor
        403;2020061815;   10; 37.00;eor
        403;2020061816;   10; 43.00;eor
        403;2020061817;   10; 21.00;eor
        403;2020061818;   10;  0.00;eor
        403;2020061819;   10;  0.00;eor
        403;2020061820;   10;  0.00;eor
        403;2020061903;   10;  0.00;eor
        403;2020061904;   10;  0.00;eor
        403;2020061905;   10;  0.00;eor
        403;2020061906;   10;  0.00;eor
        403;2020061907;   10;  0.00;eor
        403;2020061908;   10;  1.00;eor
        403;2020061909;   10; 46.00;eor
        403;2020061910;   10; 16.00;eor
        403;2020061911;   10;  3.00;eor
        403;2020061912;   10;  1.00;eor
        403;2020061913;   10;  0.00;eor
        403;2020061914;   10;  0.00;eor
        403;2020061915;   10;  0.00;eor
        403;2020061916;   10;  0.00;eor
        403;2020061917;   10;  0.00;eor
        403;2020061918;   10;  0.00;eor
        403;2020061919;   10;  0.00;eor
        403;2020061920;   10;  0.00;eor
        403;2020062003;   10;  0.00;eor
        403;2020062004;   10;  0.00;eor
        403;2020062005;   10;  0.00;eor
        403;2020062006;   10;  0.00;eor
        403;2020062007;   10;  0.00;eor
        403;2020062008;   10;  0.00;eor
        403;2020062009;   10; 34.00;eor
        403;2020062010;   10; 10.00;eor
        403;2020062011;   10;  0.00;eor
        403;2020062012;   10;  0.00;eor
        403;2020062013;   10;  0.00;eor
        403;2020062014;   10;  0.00;eor
        403;2020062015;   10;  0.00;eor
        403;2020062016;   10;  0.00;eor
        403;2020062017;   10;  0.00;eor
        403;2020062018;   10;  0.00;eor
        403;2020062019;   10;  0.00;eor
        403;2020062020;   10;  0.00;eor
        403;2020062103;   10;  0.00;eor
        403;2020062104;   10;  0.00;eor
        403;2020062105;   10;  0.00;eor
        403;2020062106;   10;  0.00;eor
        403;2020062107;   10;  0.00;eor
        403;2020062108;   10;  0.00;eor
        403;2020062109;   10;  0.00;eor
        403;2020062110;   10; 35.00;eor
        403;2020062111;   10;  2.00;eor
        403;2020062112;   10; 10.00;eor
        403;2020062113;   10; 41.00;eor
        403;2020062114;   10; 55.00;eor
        403;2020062115;   10; 60.00;eor
        403;2020062116;   10; 60.00;eor
        403;2020062117;   10; 60.00;eor
        403;2020062118;   10; 56.00;eor
        403;2020062119;   10; 43.00;eor
        403;2020062120;   10; 22.00;eor
        403;2020062203;   10;  0.00;eor
        403;2020062204;   10; 38.00;eor
        403;2020062205;   10; 60.00;eor
        403;2020062206;   10; 60.00;eor
        403;2020062207;   10; 60.00;eor
        403;2020062208;   10; 60.00;eor
        403;2020062209;   10; 60.00;eor
        403;2020062210;   10; 60.00;eor
        403;2020062211;   10; 60.00;eor
        403;2020062212;   10; 58.00;eor
        403;2020062213;   10; 44.00;eor
        403;2020062214;   10; 56.00;eor
        403;2020062215;   10; 48.00;eor
        403;2020062216;   10; 26.00;eor
        403;2020062217;   10; 19.00;eor
        403;2020062218;   10; 41.00;eor
        403;2020062219;   10; 60.00;eor
        403;2020062220;   10; 14.00;eor
        403;2020062303;   10;  0.00;eor
        403;2020062304;   10; 47.00;eor
        403;2020062305;   10; 60.00;eor
        403;2020062306;   10; 60.00;eor
        403;2020062307;   10; 60.00;eor
        403;2020062308;   10; 60.00;eor
        403;2020062309;   10; 60.00;eor
        403;2020062310;   10; 60.00;eor
        403;2020062311;   10; 60.00;eor
        403;2020062312;   10; 60.00;eor
        403;2020062313;   10; 60.00;eor
        403;2020062314;   10; 60.00;eor
        403;2020062315;   10; 60.00;eor
        403;2020062316;   10; 60.00;eor
        403;2020062317;   10; 60.00;eor
        403;2020062318;   10; 60.00;eor
        403;2020062319;   10; 60.00;eor
        403;2020062320;   10; 20.00;eor
        403;2020062403;   10;  0.00;eor
        403;2020062404;   10; 44.00;eor
        403;2020062405;   10; 60.00;eor
        403;2020062406;   10; 60.00;eor
        403;2020062407;   10; 60.00;eor
        403;2020062408;   10; 60.00;eor
        403;2020062409;   10; 54.00;eor
        403;2020062410;   10; 49.00;eor
